tick,basin_frac,basin_level_ml,dc_total_draw_ml,community_received_ml,farm_total_received_ml,community_complaints,active_cap,total_dc_capacity_ml
0,0.801761370797671,24052.841123930128,4.809210789976339,15.0,2.34387782939365,0,0,8.014114482203526
1,0.8035226892880774,24105.680678642322,4.810872887636332,15.0,2.3493408935734448,0,0,8.014114482203526
2,0.8052835729044333,24158.507187133,4.8134841749124115,15.0,2.3579238007782832,0,0,8.014114482203526
3,0.8070436392088152,24211.309176264454,4.8170438780238,15.0,2.3696240077075252,0,0,8.014114482203526
4,0.8088025060054863,24264.07518016459,4.821550942153642,15.0,2.384438047337345,0,0,8.014114482203526
5,0.8105597914541504,24316.793743624512,4.827004031761566,15.0,2.402361529948089,0,0,8.014114482203526
6,0.8123151141830987,24369.45342549296,4.833401530979433,15.0,2.42338914442504,0,0,8.014114482203526
7,0.8140680934022184,24422.042802066553,4.840741544090155,15.0,2.4475146598322155,0,0,8.014114482203526
8,0.8158183490158296,24474.55047047489,4.849021896089436,15.0,2.4747309272587263,0,0,8.014114482203526
9,0.8175655017353153,24526.96505205946,4.858240133330277,15.0,2.505029881937162,0,0,8.014114482203526
10,0.8193091731915128,24579.275195745384,4.868393524250034,15.0,2.538402545633344,0,0,8.014114482203526
11,0.8210489860468331,24631.469581404992,4.879479060179852,15.0,2.5748390293067778,0,0,8.014114482203526
12,0.8227845641070739,24683.536923212218,4.891493456236189,15.0,2.6143285360409907,0,0,8.014114482203526
13,0.8245155324328939,24735.465972986818,4.9044331522941995,15.0,2.65685936424288,0,0,8.014114482203526
14,0.8262415174509159,24787.245523527476,4.918294314042685,15.0,2.7024189111101604,0,0,8.014114482203526
15,0.8279621470644238,24838.864411932715,4.9330728341202645,15.0,2.7509936763658405,0,0,8.014114482203526
16,0.8296770507636242,24890.311522908727,4.948764333332498,15.0,2.8025692662586446,0,0,8.014114482203526
17,0.8313858597354351,24941.575792063053,4.965364161949516,15.0,2.8571303978281963,0,0,8.014114482203526
18,0.833088206972774,24992.646209183218,4.982867401083845,15.0,2.914660903433685,0,0,8.014114482203526
19,0.8347837273833095,25043.511821499287,5.001268864147981,15.0,2.97514373554469,0,0,8.014114482203526
20,0.8364720578976469,25094.161736929407,5.02056309839128,15.0,3.03856097179273,0,0,8.014114482203526
21,0.8381528375769123,25144.585127307368,5.040744386515733,15.0,3.104893820282048,0,0,8.014114482203526
22,0.8398257077197075,25194.771231591225,5.06180674837012,15.0,3.174122625158059,0,0,8.014114482203526
23,0.8414903119684006,25244.70935905202,5.083743942722063,15.0,3.246226872431798,0,0,8.014114482203526
24,0.8431462964147227,25294.388892441682,5.106549469107428,15.0,3.3211851960586563,0,0,8.014114482203526
25,0.8447933097046381,25343.79929113914,5.130216569756568,15.0,3.398975384269616,0,0,8.014114482203526
26,0.8464310031424582,25392.930094273746,5.154738231596778,15.0,3.4795743861530557,0,0,8.014114482203526
27,0.8480590307941682,25441.770923825046,5.180107188330437,15.0,3.5629583184852502,0,0,8.014114482203526
28,0.8496770495899341,25490.31148769802,5.206315922588159,15.0,3.6491024728074795,0,0,8.014114482203526
29,0.8512847194257618,25538.541582772854,5.2333566681563495,15.0,3.737981322747671,0,0,8.014114482203526
30,0.8528817032642777,25586.45109792833,5.261221412278512,15.0,3.8295685315844255,0,0,8.014114482203526
31,0.8544676672345993,25634.03001703798,5.28990189802959,15.0,3.9238369600511516,0,0,8.014114482203526
32,0.8560422807312696,25681.26842193809,5.319389626762681,15.0,4.020758674378015,0,0,8.014114482203526
33,0.8576052165122213,25728.15649536664,5.349675860627366,15.0,4.120304954569319,0,0,8.014114482203526
34,0.8591561507957464,25774.68452387239,5.380751625158919,15.0,4.222446302913859,0,0,8.014114482203526
35,0.8606947633564398,25820.842900693195,5.412607711937639,15.0,4.327152452725726,0,0,8.014114482203526
36,0.8622207376200887,25866.62212860266,5.445234681317505,15.0,4.434392377312992,0,0,8.014114482203526
37,0.8637337607574804,25912.012822724413,5.478622865223338,15.0,4.5441342991715725,0,0,8.014114482203526
38,0.8652335237771006,25957.005713313018,5.5127623700156745,15.0,4.656345699401597,0,0,8.014114482203526
39,0.8667197216166939,26001.591648500817,5.547643079422452,15.0,4.7709933273434535,0,0,8.014114482203526
40,0.8681920532336606,26045.761597009816,5.583254657536685,15.0,4.888043210430688,0,0,8.014114482203526
41,0.8696502216942618,26089.506650827854,5.61958655187922,15.0,5.007460664256798,0,0,8.014114482203526
42,0.871093934261608,26132.81802784824,5.656627996525653,15.0,5.129210302852973,0,0,8.014114482203526
43,0.8725229024824023,26175.68707447207,5.6943680152965195,15.0,5.253256049173726,0,0,8.014114482203526
44,0.8739368422724162,26218.105268172487,5.73279542500976,15.0,5.379561145787297,0,0,8.014114482203526
45,0.8753354740006695,26260.064220020085,5.771898838794543,15.0,5.508088165767668,0,0,8.014114482203526
46,0.8767185225722911,26301.555677168733,5.811666669465446,15.0,5.638799023784985,0,0,8.014114482203526
47,0.8780857175100355,26342.571525301064,5.8520871329559805,15.0,5.77165498739104,0,0,8.014114482203526
48,0.8794367930344311,26383.103791032932,5.893148251810468,15.0,5.906616688496554,0,0,8.014114482203526
49,0.8807714881425363,26423.144644276086,5.934837858733221,15.0,6.043644135036774,0,0,8.014114482203526
50,0.8820895466852802,26462.686400558407,5.977143600193974,15.0,6.182696722821998,0,0,8.014114482203526
51,0.8833907174433658,26501.721523300974,6.0200529400884975,15.0,6.323733247569464,0,0,8.014114482203526
52,0.8846747542017107,26540.24262605132,6.0635531634533235,15.0,6.466711917113073,0,0,8.014114482203526
53,0.8859414158224065,26578.242474672195,6.107631380233455,15.0,6.611590363787302,0,0,8.014114482203526
54,0.8871904663161733,26615.713989485197,6.152274529101976,15.0,6.758325656981677,0,0,8.014114482203526
55,0.8884216749122875,26652.650247368627,6.197469381330398,15.0,6.9068743158620105,0,0,8.014114482203526
56,0.8896348161269658,26689.044483808975,6.2432025447086215,15.0,7.0571923222547355,0,0,8.014114482203526
57,0.8908296698301793,26724.89009490538,6.289460467513334,15.0,7.209235133690431,0,0,8.014114482203526
58,0.8920060213108836,26760.180639326507,6.336229442523681,15.0,7.362957696602713,0,0,8.014114482203526
59,0.8931636613406421,26794.90984021926,6.383495611083011,15.0,7.51831445967859,0,0,8.014114482203526
60,0.894302386235625,26829.07158706875,6.431244967205491,15.0,7.675259387356286,0,0,8.014114482203526
61,0.8954219979169651,26862.659937508954,6.479463361726387,15.0,7.833745973466579,0,0,8.014114482203526
62,0.8965223039694531,26895.66911908359,6.5281365064947625,15.0,7.993727255013591,0,0,8.014114482203526
63,0.8976031176985537,26928.093530956612,6.577249978607375,15.0,8.155155826090915,0,0,8.014114482203526
64,0.8986642581857283,26959.927745571847,6.626789224682476,15.0,8.317983851929029,0,0,8.014114482203526
65,0.8997055503420438,26991.166510261315,6.676739565172313,15.0,8.48216308306976,0,0,8.014114482203526
66,0.9007268249600566,27021.8047488017,6.727086198712981,15.0,8.647644869663644,0,0,8.014114482203526
67,0.9017279187639514,27051.837562918543,6.777814206510392,15.0,8.814380175885923,0,0,8.014114482203526
68,0.9027086744579235,27081.260233737703,6.828908556761037,15.0,8.982319594466919,0,0,8.014114482203526
69,0.9036689407727893,27110.068223183676,6.880354109106228,15.0,9.151413361332477,0,0,8.014114482203526
70,0.9046085725108103,27138.25717532431,6.932135619118522,15.0,9.321611370350137,0,0,8.014114482203526
71,0.9055274305887187,27165.82291766156,6.984237742818964,15.0,9.49286318817665,0,0,8.014114482203526
72,0.9064253820789301,27192.761462367904,7.036645041223846,15.0,9.665118069202475,0,0,8.014114482203526
73,0.9073023002489337,27219.06900746801,7.089341984919607,15.0,9.838324970588802,0,0,8.014114482203526
74,0.908158064598845,27244.741937965347,7.14231295866454,15.0,10.01243256739264,0,0,8.014114482203526
75,0.9089925608971132,27269.776826913396,7.195542266015916,15.0,10.187389267775503,0,0,8.014114482203526
76,0.9098056812143701,27294.170436431104,7.249014133981182,15.0,10.363143228291197,0,0,8.014114482203526
77,0.9105973239554122,27317.919718662364,7.302712717691845,15.0,10.539642369248135,0,0,8.014114482203526
78,0.911367393889305,27341.02181667915,7.356622105098641,15.0,10.716834390141694,0,0,8.014114482203526
79,0.9121158021776025,27363.474065328075,7.41072632168662,15.0,10.89466678515196,0,0,8.014114482203526
80,0.9128424664006719,27385.273992020157,7.465009335208744,15.0,11.073086858702359,0,0,8.014114482203526
81,0.9135473105821161,27406.419317463486,7.519455060436581,15.0,11.252041741074473,0,0,8.014114482203526
82,0.9142302652112875,27426.907956338626,7.574047363926712,15.0,11.431478404074497,0,0,8.014114482203526
83,0.9148912672638847,27446.73801791654,7.6287700688014155,15.0,11.611343676746621,0,0,8.014114482203526
84,0.9155302602206289,27465.907806618867,7.683606959542224,15.0,11.791584261128744,0,0,8.014114482203526
85,0.9161471940840115,27484.415822520343,7.738541786794933,15.0,11.9721467480458,0,0,8.014114482203526
86,0.9167420253931088,27502.260761793263,7.7935582721846375,15.0,12.15297763293606,0,0,8.014114482203526
87,0.9173147172364616,27519.44151709385,7.848640113139363,15.0,12.33402333170568,0,0,8.014114482203526
88,0.9178652392630119,27535.957177890356,7.903770987720873,15.0,12.515230196606826,0,0,8.014114482203526
89,0.9183935676910969,27551.807030732907,7.958934559461205,15.0,12.69654453213467,0,0,8.014114482203526
90,0.918899685315496,27566.99055946488,8.014114482203526,15.0,12.877912610938505,0,0,8.014114482203526
91,0.9193835815125291,27581.50744537587,8.069294404945847,15.0,13.059280689742344,0,0,8.014114482203526
92,0.9198452522432045,27595.357567296134,8.124457976686179,15.0,13.240595025270185,0,0,8.014114482203526
93,0.920284700054416,27608.54100163248,8.179588851267688,15.0,13.421801890171334,0,0,8.014114482203526
94,0.9207019340781878,27621.058022345635,8.234670692222412,15.0,13.602847588940953,0,0,8.014114482203526
95,0.9210969700289693,27632.909100869078,8.289687177612118,15.0,13.783678473831209,0,0,8.014114482203526
96,0.9214698301989773,27644.09490596932,8.344622004864826,15.0,13.964240960748267,0,0,8.014114482203526
97,0.9218205434515916,27654.616303547748,8.399458895605635,15.0,14.14448154513039,0,0,8.014114482203526
98,0.9221491452128011,27664.474356384035,8.454181600480338,15.0,14.324346817802514,0,0,8.014114482203526
99,0.9224556774607073,27673.67032382122,8.508773903970472,15.0,14.503783480802538,0,0,8.014114482203526
100,0.9227401887130844,27682.20566139253,8.563219629198308,15.0,14.682738363174654,0,0,8.014114482203526
101,0.9230027340130029,27690.082020390088,8.617502642720432,15.0,14.861158436725052,0,0,8.014114482203526
102,0.9232433749125194,27697.30124737558,8.67160685930841,15.0,15.038990831735319,0,0,8.014114482203526
103,0.9234621794544365,27703.865383633096,8.725516246715207,15.0,15.216182852628874,0,0,8.014114482203526
104,0.9236592221521415,27709.776664564244,8.779214830425868,15.0,15.392681993585814,0,0,8.014114482203526
105,0.9238345839675253,27715.03751902576,8.832686698391136,15.0,15.568435954101508,0,0,8.014114482203526
106,0.9239883522869922,27719.650568609766,8.88591600574251,15.0,15.74339265448437,0,0,8.014114482203526
107,0.9241206208955656,27723.618626866966,8.938886979487444,15.0,15.91750025128821,0,0,8.014114482203526
108,0.9242314899490969,27726.944698472907,8.991583923183207,15.0,16.090707152674533,0,0,8.014114482203526
109,0.924321065944588,27729.63197833764,9.043991221588087,15.0,16.26296203370036,0,0,8.014114482203526
110,0.9243894616886328,27731.683850658985,9.096093345288528,15.0,16.434213851526874,0,0,8.014114482203526
111,0.9244367962639914,27733.103887919744,9.147874855300824,15.0,16.604411860544534,0,0,8.014114482203526
112,0.9244631949943025,27733.895849829074,9.199320407646015,15.0,16.773505627410096,0,0,8.014114482203526
113,0.9244687894069473,27734.06368220842,9.250414757896658,15.0,16.941445045991088,0,0,8.014114482203526
114,0.9244537171940755,27733.611515822267,9.30114276569407,15.0,17.108180352213367,0,0,8.014114482203526
115,0.9244181221718041,27732.543665154124,9.351489399234739,15.0,17.273662138807246,0,0,8.014114482203526
116,0.9243621542376014,27730.86462712804,9.401439739724575,15.0,17.437841369947982,0,0,8.014114482203526
117,0.9242859693258689,27728.579079776067,9.450978985799676,15.0,17.600669395786095,0,0,8.014114482203526
118,0.9241897293617352,27725.691880852053,9.500092457912288,15.0,17.762097966863422,0,0,8.014114482203526
119,0.9240736022130734,27722.208066392202,9.548765602680666,15.0,17.92207924841043,0,0,8.014114482203526
120,0.923937761640759,27718.13284922277,9.59698399720156,15.0,18.080565834520723,0,0,8.014114482203526
121,0.9237823872471801,27713.471617415402,9.644733353324039,15.0,18.23751076219842,0,0,8.014114482203526
122,0.9236076644230176,27708.229932690527,9.691999521883371,15.0,18.392867525274298,0,0,8.014114482203526
123,0.9234137842923101,27702.413528769303,9.738768496893716,15.0,18.54659008818658,0,0,8.014114482203526
124,0.9232009436558195,27696.028309674584,9.78502641969843,15.0,18.698632899622275,0,0,8.014114482203526
125,0.9229693449327149,27689.080347981446,9.830759583076652,15.0,18.848950906015,0,0,8.014114482203526
126,0.9227191961005909,27681.57588301773,9.875954435305076,15.0,18.997499564895335,0,0,8.014114482203526
127,0.9224507106338404,27673.521319015214,9.920597584173597,15.0,19.14423485808971,0,0,8.014114482203526
128,0.9221641074403962,27664.92322321189,9.964675800953728,15.0,19.289113304763937,0,0,8.014114482203526
129,0.921859610796865,27655.78832390595,10.008176024318553,15.0,19.432091974307546,0,0,8.014114482203526
130,0.9215374502820686,27646.123508462057,10.051085364213078,15.0,19.573128499055013,0,0,8.014114482203526
131,0.9211978607090152,27635.935821270457,10.09339110567383,15.0,19.712181086840236,0,0,8.014114482203526
132,0.9208410820553194,27625.232461659583,10.135080712596583,15.0,19.849208533380455,0,0,8.014114482203526
133,0.920467359392091,27614.02078176273,10.176141831451071,15.0,19.984170234485973,0,0,8.014114482203526
134,0.9200769428113157,27602.30828433947,10.216562294941605,15.0,20.117026198092024,0,0,8.014114482203526
135,0.919670087351747,27590.10262055241,10.256330125612509,15.0,20.247737056109344,0,0,8.014114482203526
136,0.9192470529233333,27577.4115877,10.29543353939729,15.0,20.37626407608971,0,0,8.014114482203526
137,0.9188081042302003,27564.24312690601,10.333860949110532,15.0,20.502569172703282,0,0,8.014114482203526
138,0.9183535106922142,27550.605320766426,10.371600967881397,15.0,20.62661491902404,0,0,8.014114482203526
139,0.9178835463651459,27536.50639095438,10.408642412527831,15.0,20.748364557620214,0,0,8.014114482203526
140,0.9173984898594634,27521.9546957839,10.444974306870366,15.0,20.867782011446323,0,0,8.014114482203526
141,0.9168986242577724,27506.95872773317,10.480585884984599,15.0,20.984831894533556,0,0,8.014114482203526
142,0.9163842370309334,27491.527110928004,10.515466594391377,15.0,21.099479522475413,0,0,8.014114482203526
143,0.9158556199528782,27475.668598586348,10.549606099183713,15.0,21.211690922705436,0,0,8.014114482203526
144,0.9153130690141505,27459.392070424517,10.582994283089548,15.0,21.32143284456402,0,0,8.014114482203526
145,0.9147568843341977,27442.70653002593,10.615621252469412,15.0,21.428672769151284,0,0,8.014114482203526
