tick,basin_frac,basin_level_ml,dc_total_draw_ml,community_received_ml,farm_total_received_ml,community_complaints,active_cap,total_dc_capacity_ml
0,0.8017223021561142,24051.669064683425,5.125252439452113,15.0,3.199895426620965,0,0,8.540769284967068
1,0.8034444818577915,24103.334455733744,5.1270237633675135,15.0,3.2073536797197555,0,0,8.540769284967068
2,0.8051661164786454,24154.983494359363,5.129806653755627,15.0,3.2190711869922994,0,0,8.540769284967068
3,0.806886783553809,24206.603506614272,5.13360028598597,15.0,3.235044476288305,0,0,8.540769284967068
4,0.80860606090512,24258.1818271536,5.138403535923442,15.0,3.2552688143774215,0,0,8.540769284967068
5,0.8103235267662207,24309.70580298662,5.144214980261422,15.0,3.279738208351799,0,0,8.540769284967068
6,0.8120387599075376,24361.162797226127,5.151032896943533,15.0,3.30844540740191,0,0,8.540769284967068
7,0.8137513397611001,24412.540192833003,5.158855265673917,15.0,3.3413819049651234,0,0,8.540769284967068
8,0.8154608465451642,24463.825396354925,5.1676797685158995,15.0,3.37853794124638,0,0,8.540769284967068
9,0.8171668613886024,24515.005841658072,5.177503790578841,15.0,3.4199025061102417,0,0,8.540769284967068
10,0.8188689664550248,24566.068993650744,5.188324420792983,15.0,3.4654633423434165,0,0,8.540769284967068
11,0.8205667450665927,24617.00235199778,5.200138452772067,15.0,3.5152069492868443,0,0,8.540769284967068
12,0.8222597818274894,24667.79345482468,5.212942385763448,15.0,3.569118586836235,0,0,8.540769284967068
13,0.8239476627470108,24718.429882410324,5.226732425685449,15.0,3.6271822798098725,0,0,8.540769284967068
14,0.8256299753622399,24768.899260867198,5.24150448625163,15.0,3.6893808226824114,0,0,8.540769284967068
15,0.8273063088602686,24819.189265808058,5.257254190181634,15.0,3.755695784683245,0,0,8.540769284967068
16,0.8289762541999302,24869.287625997906,5.273976870498284,15.0,3.826107515257939,0,0,8.540769284967068
17,0.830639404233007,24919.18212699021,5.291667571910496,15.0,3.9005951498911138,0,0,8.540769284967068
18,0.8322953538248774,24968.86061474632,5.310321052281644,15.0,3.9791366162890514,0,0,8.540769284967068
19,0.833943699974566,25018.31099923698,5.32993178418292,15.0,4.061708640920198,0,0,8.540769284967068
20,0.8355840419341614,25067.52125802484,5.350493956531227,15.0,4.1482867559116015,0,0,8.540769284967068
21,0.8372159813275664,25116.47943982699,5.37200147631113,15.0,4.2388453062992815,0,0,8.540769284967068
22,0.8388391222685455,25165.173668056366,5.394447970380346,15.0,4.333357457630347,0,0,8.540769284967068
23,0.8404530714780347,25213.59214434104,5.417826787358253,15.0,4.43179520391462,0,0,8.540769284967068
24,0.8420574384006784,25261.72315202035,5.442130999596818,15.0,4.53412937592341,0,0,8.540769284967068
25,0.8436518353205589,25309.555059616767,5.467353405233432,15.0,4.640329649833005,0,0,8.540769284967068
26,0.8452358774760862,25357.076324282585,5.493486530324955,15.0,4.7503645562102506,0,0,8.540769284967068
27,0.8468091831740101,25404.275495220303,5.520522631062429,15.0,4.864201489337643,0,0,8.540769284967068
28,0.8483713739025245,25451.141217075736,5.548453696065716,15.0,4.981806716875096,0,0,8.540769284967068
29,0.8499220744434287,25497.66223330286,5.577271448757453,15.0,5.103145389855557,0,0,8.540769284967068
30,0.8514609129833124,25543.827389499373,5.606967349815581,15.0,5.22818155301152,0,0,8.540769284967068
31,0.8529875212237323,25589.62563671197,5.637532599703725,15.0,5.356878155429343,0,0,8.540769284967068
32,0.854501534490347,25635.046034710413,5.668958141278692,15.0,5.489197061528226,0,0,8.540769284967068
33,0.8560025918409774,25680.077755229322,5.701234662474295,15.0,5.625099062360619,0,0,8.540769284967068
34,0.857490336172562,25724.71008517686,5.734352599060719,15.0,5.764543887230671,0,0,8.540769284967068
35,0.8589644143269739,25768.932429809218,5.768302137478609,15.0,5.907490215627299,0,0,8.540769284967068
36,0.8604244771956701,25812.7343158701,5.803073217747042,15.0,6.0538956894683755,0,0,8.540769284967068
37,0.8618701798231384,25856.105394694154,5.838655536444512,15.0,6.203716925652307,0,0,8.540769284967068
38,0.8633011815091167,25899.0354452735,5.875038549762061,15.0,6.356909528913407,0,0,8.540769284967068
39,0.8647171459095487,25941.51437728646,5.912211476627632,15.0,6.513428104977159,0,0,8.540769284967068
40,0.8661177411362506,25983.532234087517,5.950163301900737,15.0,6.673226274011528,0,0,8.540769284967068
41,0.8675026398552562,26025.079195657687,5.988882779636482,15.0,6.836256684370306,0,0,8.540769284967068
42,0.8688715193838136,26066.145581514407,6.028358436417976,15.0,7.0024710266244155,0,0,8.540769284967068
43,0.8702240617860024,26106.72185358007,6.068578574756163,15.0,7.171820047877049,0,0,8.540769284967068
44,0.8715599539669457,26146.798619008372,6.109531276556031,15.0,7.344253566358361,0,0,8.540769284967068
45,0.8728788877655863,26186.36663296759,6.151204406648205,15.0,7.519720486295396,0,0,8.540769284967068
46,0.8741805600460018,26225.41680138005,6.193585616384858,15.0,7.698168813052904,0,0,8.540769284967068
47,0.8754646727872297,26263.94018361689,6.236662347298885,15.0,7.879545668540425,0,0,8.540769284967068
48,0.8767309331715787,26301.92799514736,6.280421834825243,15.0,8.063797306881252,0,0,8.540769284967068
49,0.8779790536713955,26339.371610141865,6.324851112083372,15.0,8.250869130338462,0,0,8.540769284967068
50,0.8792087521342663,26376.262564027988,6.369937013719556,15.0,8.440705705493428,0,0,8.540769284967068
51,0.8804197518666245,26412.592555998734,6.415666179808109,15.0,8.633250779671924,0,0,8.540769284967068
52,0.8816117817157407,26448.353451472223,6.462025059810202,15.0,8.828447297613007,0,0,8.540769284967068
53,0.8827845761500719,26483.537284502156,6.508999916589183,15.0,9.026237418375722,0,0,8.540769284967068
54,0.8839378753379427,26518.13626013828,6.556576830481189,15.0,9.226562532478631,0,0,8.540769284967068
55,0.8850714252245405,26552.142756736215,6.60474170341984,15.0,9.429363279267053,0,0,8.540769284967068
56,0.886184977607197,26585.54932821591,6.6534802631138,15.0,9.634579564502916,0,0,8.540769284967068
57,0.8872782902089357,26618.34870626807,6.702778067275968,15.0,9.842150578171974,0,0,8.540769284967068
58,0.888351126750264,26650.533802507918,6.752620507903038,15.0,10.05201481250313,0,0,8.540769284967068
59,0.8894032570191879,26682.097710575636,6.8029928156041635,15.0,10.264110080194508,0,0,8.540769284967068
60,0.8904344569394289,26713.033708182866,6.853880063977448,15.0,10.478373532840902,0,0,8.540769284967068
61,0.8914445086368223,26743.33525910467,6.905267174032964,15.0,10.694741679557104,0,0,8.540769284967068
62,0.8924332005038789,26772.996015116365,6.9571389186609744,15.0,10.913150405791642,0,0,8.540769284967068
63,0.8934003272624872,26802.009817874616,7.009479927144065,15.0,11.133534992325284,0,0,8.540769284967068
64,0.8943456900247434,26830.370700742304,7.06227468971181,15.0,11.355830134448748,0,0,8.540769284967068
65,0.8952690963518855,26858.072890556563,7.115507562136655,15.0,11.579969961313905,0,0,8.540769284967068
66,0.8961703603113167,26885.1108093395,7.169162770369642,15.0,11.80588805545272,0,0,8.540769284967068
67,0.8970493025317023,26911.47907595107,7.223224415214597,15.0,12.033517472458183,0,0,8.540769284967068
68,0.89790575025612,26937.172507683597,7.277676477039408,15.0,12.2627907608214,0,0,8.540769284967068
69,0.8987395373932523,26962.186121797567,7.332502820522981,15.0,12.493639981918896,0,0,8.540769284967068
70,0.8995505045666029,26986.51513699809,7.387687199436498,15.0,12.725996730144333,0,0,8.540769284967068
71,0.9003384991617233,27010.1549748517,7.4432132614575055,15.0,12.959792153178537,0,0,8.540769284967068
72,0.9011033753714354,27033.10126114306,7.499064553015478,15.0,13.19495697239195,0,0,8.540769284967068
73,0.9018449942390377,27055.349827171132,7.555224524167356,15.0,13.43142150337336,0,0,8.540769284967068
74,0.9025632236994816,27076.89671098445,7.611676533501658,15.0,13.669115676578919,0,0,8.540769284967068
75,0.9032579386185041,27097.738158555123,7.668403853069684,15.0,13.907969058095244,0,0,8.540769284967068
76,0.9039290208297084,27117.870624891253,7.7253896733423675,15.0,14.147910870510518,0,0,8.540769284967068
77,0.9045763591695791,27137.290775087375,7.782617108191309,15.0,14.388870013887345,0,0,8.540769284967068
78,0.9051998495104225,27155.995485312676,7.840069199892494,15.0,14.63077508683123,0,0,8.540769284967068
79,0.9057993947912214,27173.98184373664,7.897728924151233,15.0,14.873554407648314,0,0,8.540769284967068
80,0.9063749050463967,27191.2471513919,7.955579195146829,15.0,15.117136035586228,0,0,8.540769284967068
81,0.9069262974324664,27207.788922973992,8.013602870595474,15.0,15.361447792151699,0,0,8.540769284967068
82,0.9074534962525934,27223.604887577803,8.071782756829881,15.0,15.606417282498574,0,0,8.540769284967068
83,0.9079564329790165,27238.692989370495,8.130101613894134,15.0,15.851971916879991,0,0,8.540769284967068
84,0.908435046273356,27253.05138820068,8.18854216065226,15.0,16.098038932158275,0,0,8.540769284967068
85,0.9088892820047907,27266.67846014372,8.247087079909004,15.0,16.34454541336624,0,0,8.540769284967068
86,0.9093190932660968,27279.572797982906,8.305719023541288,15.0,16.59141831531346,0,0,8.540769284967068
87,0.9097244403875488,27291.733211626466,8.364420617638833,15.0,16.838584484231138,0,0,8.540769284967068
88,0.9101052909486733,27303.1587284602,8.423174467652423,15.0,17.085970679449133,0,0,8.540769284967068
89,0.9104616197878567,27313.8485936357,8.481963163548288,15.0,17.333503595098776,0,0,8.540769284967068
90,0.9107934090098003,27323.80227029401,8.540769284967068,15.0,17.581109881834955,0,0,8.540769284967068
91,0.9111006479908245,27333.019439724732,8.59957540638585,15.0,17.82871616857114,0,0,8.540769284967068
92,0.9113833333820149,27341.50000146045,8.658364102281713,15.0,18.07624908422078,0,0,8.540769284967068
93,0.9116414691102166,27349.244073306498,8.717117952295304,15.0,18.323635279438776,0,0,8.540769284967068
94,0.9118750663768689,27356.251991306068,8.775819546392846,15.0,18.570801448356452,0,0,8.540769284967068
95,0.9120841436546875,27362.524309640623,8.834451490025131,15.0,18.81767435030367,0,0,8.540769284967068
96,0.9122687266821894,27368.061800465683,8.892996409281874,15.0,19.06418083151164,0,0,8.540769284967068
97,0.9124288484560673,27372.865453682018,8.95143695604,15.0,19.31024784678992,0,0,8.540769284967068
98,0.9125645492214104,27376.936476642313,9.009755813104253,15.0,19.555802481171337,0,0,8.540769284967068
99,0.9126758764597805,27380.276293793417,9.067935699338662,15.0,19.800771971518213,0,0,8.540769284967068
100,0.912762884875141,27382.88654625423,9.125959374787307,15.0,20.045083728083682,0,0,8.540769284967068
101,0.9128256363776477,27384.769091329432,9.183809645782905,15.0,20.288665356021596,0,0,8.540769284967068
102,0.9128642000653029,27385.926001959087,9.241469370041642,15.0,20.53144467683868,0,0,8.540769284967068
103,0.9128786522034807,27386.359566104424,9.298921461742827,15.0,20.77334974978256,0,0,8.540769284967068
104,0.9128690762023278,27386.072286069833,9.356148896591769,15.0,21.014308893159395,0,0,8.540769284967068
105,0.9128355625920467,27385.0668777614,9.413134716864452,15.0,21.254250705574666,0,0,8.540769284967068
106,0.9127782089960704,27383.346269882113,9.469862036432477,15.0,21.49310408709099,0,0,8.540769284967068
107,0.9126971201021342,27380.913603064026,9.52631404576678,15.0,21.730798260296552,0,0,8.540769284967068
108,0.9125924076312543,27377.77222893763,9.58247401691866,15.0,21.967262791277964,0,0,8.540769284967068
109,0.9124641903046227,27373.92570913868,9.638325308476631,15.0,22.202427610491377,0,0,8.540769284967068
110,0.9123125938084272,27369.377814252817,9.693851370497638,15.0,22.43622303352558,0,0,8.540769284967068
111,0.9121377507566086,27364.13252269826,9.749035749411155,15.0,22.668579781751014,0,0,8.540769284967068
112,0.9119398006515634,27358.194019546903,9.803862092894729,15.0,22.899429002848514,0,0,8.540769284967068
113,0.9117188898428068,27351.566695284204,9.858314154719539,15.0,23.128702291211724,0,0,8.540769284967068
114,0.9114751714836059,27344.255144508177,9.912375799564494,15.0,23.35633170821719,0,0,8.540769284967068
115,0.9112088054855974,27336.26416456792,9.966031007797481,15.0,23.582249802356003,0,0,8.540769284967068
116,0.9109199584714022,27327.598754142065,10.019263880222326,15.0,23.806389629221158,0,0,8.540769284967068
117,0.9106088037252513,27318.26411175754,10.072058642790068,15.0,24.02868477134463,0,0,8.540769284967068
118,0.9102755211416383,27308.26563424915,10.124399651273162,15.0,24.24906935787827,0,0,8.540769284967068
119,0.9099202971720125,27297.608915160374,10.176271395901173,15.0,24.46747808411281,0,0,8.540769284967068
120,0.9095433247695293,27286.299743085878,10.227658505956686,15.0,24.68384623082901,0,0,8.540769284967068
121,0.9091448033318742,27274.344099956226,10.278545754329972,15.0,24.898109683475404,0,0,8.540769284967068
122,0.908724938642177,27261.74815926531,10.328918062031098,15.0,25.11020495116678,0,0,8.540769284967068
123,0.9082839428080336,27248.518284241007,10.378760502658167,15.0,25.320069185497935,0,0,8.540769284967068
124,0.9078220341986541,27234.661025959624,10.428058306820336,15.0,25.527640199166992,0,0,8.540769284967068
125,0.9073394373801552,27220.183121404658,10.476796866514295,15.0,25.73285648440286,0,0,8.540769284967068
126,0.9068363830490166,27205.0914914705,10.524961739452946,15.0,25.935657231191282,0,0,8.540769284967068
127,0.9063131079637202,27189.393238911605,10.572538653344955,15.0,26.135982345294188,0,0,8.540769284967068
128,0.9057698548745938,27173.095646237816,10.619513510123934,15.0,26.3337724660569,0,0,8.540769284967068
129,0.9052068724518794,27156.20617355638,10.665872390126028,15.0,26.528968983997984,0,0,8.540769284967068
130,0.9046244152120455,27138.732456361366,10.71160155621458,15.0,26.72151405817648,0,0,8.540769284967068
131,0.90402274344237,27120.6823032711,10.756687457850763,15.0,26.91135063333145,0,0,8.540769284967068
132,0.9034021231238102,27102.063693714306,10.801116735108893,15.0,27.09842245678866,0,0,8.540769284967068
133,0.9027628258521876,27082.884775565628,10.844876222635252,15.0,27.282674095129487,0,0,8.540769284967068
134,0.9021051287577079,27063.153862731237,10.887952953549277,15.0,27.464050950617008,0,0,8.540769284967068
135,0.9014293144228414,27042.87943268524,10.930334163285933,15.0,27.64249927737451,0,0,8.540769284967068
136,0.9007356707985875,27022.070123957626,10.972007293378104,15.0,27.817966197311552,0,0,8.540769284967068
137,0.9000244911191493,27000.734733574478,11.012959995177972,15.0,27.99039971579286,0,0,8.540769284967068
138,0.8992960738150413,26978.882214451238,11.05318013351616,15.0,28.159748737045497,0,0,8.540769284967068
139,0.898550722424658,26956.521672739742,11.092655790297654,15.0,28.325963079299605,0,0,8.540769284967068
140,0.8977887455043295,26933.662365129887,11.1313752680334,15.0,28.488993489658387,0,0,8.540769284967068
