tick,basin_frac,basin_level_ml,dc_total_draw_ml,community_received_ml,farm_total_received_ml,community_complaints,active_cap,total_dc_capacity_ml
0,0.8017312991224755,24051.938973674267,5.762516828003786,15.0,2.2927220472268566,0,0,9.602712707353357
1,0.8034625389298033,24103.8761678941,5.764508395051639,15.0,2.298065878519322,0,0,9.602712707353357
2,0.8051933328531399,24155.799985594196,5.767637304872461,15.0,2.3064614613995635,0,0,9.602712707353357
3,0.8069232944557667,24207.698833673003,5.771902630302744,15.0,2.3179063080751807,0,0,9.602712707353357
4,0.8086520375476002,24259.561126428005,5.77730310743451,15.0,2.332397027191103,0,0,9.602712707353357
5,0.8103791762996271,24311.375288988813,5.783837135989832,15.0,2.349929324834522,0,0,9.602712707353357
6,0.8121043253582354,24363.129760747062,5.791502779795036,15.0,2.370498005807269,0,0,9.602712707353357
7,0.813827099959402,24414.812998782058,5.8002977673544205,15.0,2.394096975165263,0,0,9.602712707353357
8,0.8155471160427065,24466.413481281194,5.810219492523363,15.0,2.420719240024573,0,0,9.602712707353357
9,0.8172639903651372,24517.919710954116,5.8212650152805665,15.0,2.4503569116335693,0,0,9.602712707353357
10,0.8189773406146539,24569.320218439618,5.833431062599255,15.0,2.483001207710519,0,0,9.602712707353357
11,0.820686785523475,24620.60356570425,5.846714029417046,15.0,2.518642455045972,0,0,9.602712707353357
12,0.8223919449810558,24671.758349431675,5.8611099797042,15.0,2.5572700923691443,0,0,9.602712707353357
13,0.8240924401467236,24722.773204401707,5.876614647629955,15.0,2.598872673477442,0,0,9.602712707353357
14,0.8257878935619353,24773.63680685806,5.893223438826592,15.0,2.643437870628226,0,0,9.602712707353357
15,0.8274779292621282,24824.337877863843,5.910931431750825,15.0,2.690952478191785,0,0,9.602712707353357
16,0.8291621728881247,24874.86518664374,5.929733379142186,15.0,2.7414024165644486,0,0,9.602712707353357
17,0.8308402517970642,24925.207553911925,5.949623709577883,15.0,2.794772736340679,0,0,9.602712707353357
18,0.8325117951728247,24975.35385518474,5.9705965291237355,15.0,2.8510476227429002,0,0,9.602712707353357
19,0.8341764341359038,25025.293024077113,5.992645623080688,15.0,2.9102104003077596,0,0,9.602712707353357
20,0.8358338018527255,25075.014055581763,6.015764457826338,15.0,2.972243537827427,0,0,9.602712707353357
21,0.8374835336443409,25124.506009330227,6.039946182751006,15.0,3.03712865354447,0,0,9.602712707353357
22,0.8391252670944909,25173.758012834725,6.065183632287711,15.0,3.1048465205987683,0,0,9.602712707353357
23,0.840758642156997,25222.75926470991,6.091469328035491,15.0,3.1753770727248423,0,0,9.602712707353357
24,0.8423833012624522,25271.499037873567,6.1187954809753995,15.0,3.2486994101979194,0,0,9.602712707353357
25,0.8439988894241748,25319.966682725244,6.147153993778578,15.0,3.3247918060269854,0,0,9.602712707353357
26,0.8456050543433999,25368.151630302,6.176536463205651,15.0,3.403631712392943,0,0,9.602712707353357
27,0.847201446513673,25416.04339541019,6.206934182596806,15.0,3.485195767330035,0,0,9.602712707353357
