tick,basin_frac,basin_level_ml,dc_total_draw_ml,community_received_ml,farm_total_received_ml,community_complaints,active_cap,total_dc_capacity_ml
0,0.8016797362264892,24050.392086794676,6.221388679730848,15.0,3.3807370750887897,0,0,10.36738111408366
1,0.8033593233207192,24100.779699621577,6.223538836173988,15.0,3.388616830332261,0,0,10.36738111408366
2,0.8050383234211506,24151.149702634517,6.226916902515516,15.0,3.400996550911362,0,0,10.36738111408366
3,0.806716298840183,24201.48896520549,6.231521877761466,15.0,3.4178725684477076,0,0,10.36738111408366
4,0.8083928121938516,24251.784365815547,6.237352397358291,15.0,3.439239882213085,0,0,10.36738111408366
5,0.8100674265314324,24302.022795942972,6.244406733597202,15.0,3.465092160611285,0,0,10.36738111408366
6,0.8117397054649215,24352.191163947646,6.252682796126127,15.0,3.4954217430542798,0,0,10.36738111408366
7,0.8134092132983454,24402.276398950362,6.262178132569124,15.0,3.530219642232226,0,0,10.36738111408366
8,0.8150755151568672,24452.265454706016,6.272889929253081,15.0,3.569475546776593,0,0,10.36738111408366
9,0.8167381771156498,24502.145313469493,6.284815012041461,15.0,3.6131778243156574,0,0,10.36738111408366
10,0.8183967663284369,24551.902989853108,6.297949847274867,15.0,3.6613135249214097,0,0,10.36738111408366
11,0.8200508511558146,24601.525534674438,6.31229054281815,15.0,3.7138683849469056,0,0,10.36738111408366
12,0.8217000012931158,24651.000038793474,6.327832849213721,15.0,3.7708268312528963,0,0,10.36738111408366
13,0.8233437878979283,24700.313636937848,6.344572160940763,15.0,3.832171985822474,0,0,10.36738111408366
14,0.8249817837171706,24749.453511515116,6.362503517779951,15.0,3.8978856707624043,0,0,10.36738111408366
15,0.8266135632136955,24798.406896410866,6.381621606283259,15.0,3.967948413689621,0,0,10.36738111408366
16,0.8282387026923873,24847.16108077162,6.401920761348466,15.0,4.042339453501318,0,0,10.36738111408366
17,0.8298567804257101,24895.7034127713,6.423394967897831,15.0,4.121036746526911,0,0,10.36738111408366
18,0.8314673767786754,24944.021303360263,6.446037862660502,15.0,4.204016973060045,0,0,10.36738111408366
19,0.8330700743331899,24992.102229995697,6.469842736058091,15.0,4.2912555442687434,0,0,10.36738111408366
20,0.8346644580117442,25039.933740352324,6.494802534192854,15.0,4.38272660948159,0,0,10.36738111408366
21,0.8362501152004099,25087.5034560123,6.52090986093793,15.0,4.478403063847858,0,0,10.36738111408366
22,0.8378266358711062,25134.799076133186,6.548156980128961,15.0,4.578256556369251,0,0,10.36738111408366
23,0.8393936127030993,25181.80838109298,6.5765358178564925,15.0,4.68225749830092,0,0,10.36738111408366
24,0.8409506412037009,25228.519236111028,6.6060379648584355,15.0,4.790375071919245,0,0,10.36738111408366
25,0.8424973198281283,25274.919594843846,6.636654679011931,15.0,4.902577239653797,0,0,10.36738111408366
26,0.8440332500984898,25320.997502954695,6.668376887923806,15.0,5.018830753580752,0,0,10.36738111408366
27,0.8455580367218639,25366.741101655916,6.701195191618941,15.0,5.139101165274979,0,0,10.36738111408366
28,0.8470712877074315,25412.138631222944,6.735099865325678,15.0,5.263352836017849,0,0,10.36738111408366
29,0.8485726144826322,25457.178434478967,6.770080862357469,15.0,5.391548947357743,0,0,10.36738111408366
30,0.8500616320083065,25501.848960249197,6.806127817089946,15.0,5.523651512020174,0,0,10.36738111408366
31,0.8515379588927912,25546.138766783733,6.843230048032462,15.0,5.659621385164229,0,0,10.36738111408366
32,0.8530012175049335,25590.036525148007,6.881376560993257,15.0,5.799418275982022,0,0,10.36738111408366
33,0.8544510340859925,25633.531022579777,6.9205560523372744,15.0,5.9430007596377425,0,0,10.36738111408366
34,0.8558870388603909,25676.611165811726,6.960756912335665,15.0,6.09032628954272,0,0,10.36738111408366
35,0.8573088661452875,25719.265984358623,7.001967228606004,15.0,6.24135120996289,0,0,10.36738111408366
36,0.8587161544589375,25761.484633768123,7.044174789642192,15.0,6.396030768954959,0,0,10.36738111408366
37,0.860108546627807,25803.25639883421,7.087367088432976,15.0,6.5543191316273335,0,0,10.36738111408366
38,0.8614856898924115,25844.570696772345,7.131531326168062,15.0,6.716169393722012,0,0,10.36738111408366
39,0.8628472360118457,25885.417080355368,7.176654416030666,15.0,6.88153359551332,0,0,10.36738111408366
40,0.8641928413669746,25925.78524100924,7.222722987075423,15.0,7.050362736019412,0,0,10.36738111408366
41,0.8655221670622567,25965.665011867703,7.269723388190497,15.0,7.222606787522334,0,0,10.36738111408366
42,0.8668348790261645,26005.046370784934,7.317641692142679,15.0,7.398214710392286,0,0,10.36738111408366
43,0.8681306481101773,26043.919443305316,7.36646369970435,15.0,7.577134468211794,0,0,10.36738111408366
