tick,basin_frac,basin_level_ml,dc_total_draw_ml,community_received_ml,farm_total_received_ml,community_complaints,active_cap,total_dc_capacity_ml
0,0.8017692974514351,24053.078923543053,4.517901234967727,15.0,2.397387771475817,0,0,7.528673476277007
1,0.8035385417942308,24106.156253826925,4.519462653961124,15.0,2.4029755555724037,0,0,7.528673476277007
2,0.8053073500039521,24159.220500118565,4.521915767065263,15.0,2.4117544076604043,0,0,7.528673476277007
3,0.8070753391854001,24212.260175562,4.525259847369786,15.0,2.423721726376481,0,0,7.528673476277007
4,0.808842126686071,24265.26380058213,4.52949390395153,15.0,2.438873965545822,0,0,7.528673476277007
5,0.8106073302095456,24318.219906286366,4.534616682168151,15.0,2.457206635232951,0,0,7.528673476277007
6,0.8123705679287706,24371.117037863118,4.5406266640299044,15.0,2.478714303072188,0,0,7.528673476277007
7,0.8141314585992036,24423.943757976107,4.547522068649457,15.0,2.5033905958773794,0,0,7.528673476277007
8,0.815889621671783,24476.68865015349,4.555300852769607,15.0,2.5312282015304057,0,0,7.528673476277007
9,0.8176446774056937,24529.34032217081,4.56396071136874,15.0,2.5622188711479303,0,0,7.528673476277007
10,0.8193962469808918,24581.887409426752,4.573499078343856,15.0,2.5963534215257122,0,0,7.528673476277007
11,0.8211439526103573,24634.31857831072,4.583913127270967,15.0,2.633621737859788,0,0,7.528673476277007
12,0.8228874176520412,24686.622529561235,4.595199772242622,15.0,2.674012776743715,0,0,7.528673476277007
13,0.8246262667204717,24738.78800161415,4.607355668782329,15.0,2.717514569440959,0,0,7.528673476277007
14,0.8263601257979897,24790.80377393969,4.6203772148356,15.0,2.7641142254314985,0,0,7.528673476277007
15,0.8280886223455782,24842.658670367346,4.634260551837309,15.0,2.8137979362315626,0,0,7.528673476277007
16,0.8298113854132536,24894.341562397607,4.649001565855077,15.0,2.8665509794853774,0,0,7.528673476277007
17,0.831528045749986,24945.841372499577,4.664595888808313,15.0,2.922357723327724,0,0,7.528673476277007
18,0.8332382359131161,24997.14707739348,4.681038899762572,15.0,2.981201631015992,0,0,7.528673476277007
19,0.834941590377237,25048.24771131711,4.698325726298841,15.0,3.04306526583038,0,0,7.528673476277007
20,0.8366377456425071,25099.132369275216,4.716451245957336,15.0,3.107930296240764,0,0,7.528673476277007
21,0.8383263403423626,25149.79021027088,4.735410087755399,15.0,3.1757775013387315,0,0,7.528673476277007
22,0.8400070153505984,25200.210460517952,4.755196633779043,15.0,3.2465867765331513,0,0,7.528673476277007
23,0.8416794138877848,25250.382416633543,4.7758050208476535,15.0,3.3203371395075933,0,0,7.528673476277007
24,0.8433431816269893,25300.29544880968,4.797229142251373,15.0,3.397006736437842,0,0,7.528673476277007
25,0.8449979667987713,25349.939003963136,4.819462649560663,15.0,3.476572848467667,0,0,7.528673476277007
26,0.8466434202954181,25399.30260886254,4.842498954507465,15.0,3.55901189844089,0,0,7.528673476277007
27,0.8482791957743944,25448.37587323183,4.866331230937462,15.0,3.6442994578878283,0,0,7.528673476277007
28,0.8499049497609702,25497.148492829107,4.890952416832806,15.0,3.7324102542639617,0,0,7.528673476277007
29,0.8515203417499999,25545.6102525,4.916355216404745,15.0,3.8233181784387344,0,0,7.528673476277007
30,0.8531250343068216,25593.75102920465,4.94253210225553,15.0,3.9169962924322608,0,0,7.528673476277007
31,0.8547186931672459,25641.560795017376,4.969475317608939,15.0,4.013416837397625,0,0,7.528673476277007
32,0.8563009873366056,25689.02962009817,4.997176878608781,15.0,4.112551241846429,0,0,7.528673476277007
