tick,basin_frac,basin_level_ml,dc_total_draw_ml,community_received_ml,farm_total_received_ml,community_complaints,active_cap,total_dc_capacity_ml
0,0.801724118623651,24051.72355870953,4.647126938965777,15.0,3.623526900997705,0,0,7.744016415297739
1,0.8034480873879225,24103.442621637674,4.648733019287115,15.0,3.631972545975064,0,0,7.744016415297739
2,0.8051714680160315,24155.144040480944,4.651256298880378,15.0,3.645241324217463,0,0,7.744016415297739
3,0.8068938224054729,24206.814672164186,4.6546960300433655,15.0,3.6633293038995416,0,0,7.744016415297739
4,0.808614712757838,24258.44138273514,4.659051193509498,15.0,3.6862311251625486,0,0,7.744016415297739
5,0.8103337017085441,24310.011051256322,4.6643204987498486,15.0,3.7139400017025848,0,0,7.744016415297739
6,0.8120503524564346,24361.510573693038,4.670502384355555,15.0,3.746447722781525,0,0,7.744016415297739
7,0.8137642288932132,24412.926866796395,4.677595018500495,15.0,3.7837446556600405,0,0,7.744016415297739
8,0.8154748957326714,24464.246871980144,4.685596299484098,15.0,3.825819748451981,0,0,7.744016415297739
9,0.8171819186396742,24515.457559190225,4.694503856354131,15.0,3.872660533399301,0,0,7.744016415297739
10,0.818884864358862,24566.54593076586,4.704315049609248,15.0,3.9242531305665134,0,0,7.744016415297739
11,0.820583300843034,24617.49902529102,4.715026971981148,15.0,3.9805822519536154,0,0,7.744016415297739
12,0.8222767973811733,24668.3039214352,4.726636449296049,15.0,4.0416312060262625,0,0,7.744016415297739
13,0.8239649247260753,24718.94774178226,4.739140041415269,15.0,4.107381902661815,0,0,7.744016415297739
14,0.8256472552215435,24769.417656646303,4.752534043254615,15.0,4.177814858509843,0,0,7.744016415297739
15,0.8273233629291127,24819.70088787338,4.766814485882272,15.0,4.252909202765464,0,0,7.744016415297739
16,0.8289928237542644,24869.784712627934,4.781977137694897,15.0,4.332642683353805,0,0,7.744016415297739
17,0.8306552155720948,24919.656467162844,4.798017505671519,15.0,4.41699167352378,0,0,7.744016415297739
18,0.8323101183523991,24969.303550571974,4.814930836704925,15.0,4.505931178849197,0,0,7.744016415297739
19,0.8339571142841363,25018.71342852409,4.8327121190101145,15.0,4.599434844635162,0,0,7.744016415297739
20,0.8355957878992352,25067.873636977056,4.851356083609385,15.0,4.697474963727524,0,0,7.744016415297739
21,0.8372257261957066,25116.7717858712,4.870857205893659,15.0,4.800022484723117,0,0,7.744016415297739
22,0.8388465187600249,25165.395562800746,4.891209707259533,15.0,4.907047020578316,0,0,7.744016415297739
23,0.840457757888742,25213.73273666226,4.91240755682161,15.0,5.018516857613369,0,0,7.744016415297739
24,0.8420590387092993,25261.77116127898,4.934444473199577,15.0,5.13439896490984,0,0,7.744016415297739
25,0.8436499592999994,25309.498778999983,4.957313926379518,15.0,5.254659004098404,0,0,7.744016415297739
26,0.8452301208091051,25356.903624273153,4.981009139648889,15.0,5.379261339534017,0,0,7.744016415297739
27,0.846799127573027,25403.97382719081,5.0055230916046165,15.0,5.508169048855558,0,0,7.744016415297739
28,0.8483565872335674,25450.697617007023,5.0308485182336815,15.0,5.6413439339267,0,0,7.744016415297739
29,0.8499021108541847,25497.06332562554,5.0569779150656045,15.0,5.778746532154841,0,0,7.744016415297739
30,0.8514353130352432,25543.059391057297,5.0839035393961876,15.0,5.9203361281847355,0,0,7.744016415297739
31,0.8529558120282162,25588.674360846486,5.111617412581837,15.0,6.066070765963329,0,0,7.744016415297739
32,0.8544632298488052,25633.896895464157,5.140111322403813,15.0,6.2159072611722355,0,0,7.744016415297739
33,0.8559571923889459,25678.715771668376,5.16937682550169,15.0,6.369801214024189,0,0,7.744016415297739
34,0.8574373295276636,25723.119885829907,5.199405249875297,15.0,6.527707022419657,0,0,7.744016415297739
35,0.8589032752407487,25767.09825722246,5.230187697454425,15.0,6.689577895459719,0,0,7.744016415297739
36,0.860354667709217,25810.64003127651,5.261715046735517,15.0,6.855365867311242,0,0,7.744016415297739
37,0.8617911494265252,25853.734482795757,5.293977955484564,15.0,7.0250218114201655,0,0,7.744016415297739
38,0.8632123673045068,25896.371019135204,5.326966863505417,15.0,7.198495455068776,0,0,7.744016415297739
39,0.8646179727780008,25938.539183340024,5.360671995472666,15.0,7.3757353942725885,0,0,7.744016415297739
40,0.8660076219081384,25980.22865724415,5.395083363828293,15.0,7.556689109012469,0,0,7.744016415297739
41,0.8673809754842596,26021.42926452779,5.4301907717412,15.0,7.741302978797441,0,0,7.744016415297739
42,0.868737699124429,26062.13097373287,5.465983816128739,15.0,7.9295222985535885,0,0,7.744016415297739
43,0.8700774633745199,26102.323901235595,5.502451890739382,15.0,8.121291294834364,0,0,7.744016415297739
44,0.8713999438058389,26141.998314175165,5.539584189295577,15.0,8.316553142347459,0,0,7.744016415297739
45,0.8727048211112612,26181.144633337837,5.577369708695879,15.0,8.515249980793355,0,0,7.744016415297739
46,0.8739917811998484,26219.75343599545,5.615797252275414,15.0,8.7173229320106,0,0,7.744016415297739
47,0.8752605152899194,26257.815458697583,5.654855433123682,15.0,8.922712117422641,0,0,7.744016415297739
48,0.8765107200005506,26295.32160001652,5.694532677458756,15.0,9.131356675781195,0,0,7.744016415297739
49,0.8777420974414729,26332.262923244187,5.734817228056834,15.0,9.34319478120069,0,0,7.744016415297739
