tick,basin_frac,basin_level_ml,dc_total_draw_ml,community_received_ml,farm_total_received_ml,community_complaints,active_cap,total_dc_capacity_ml
0,0.8017233875204176,24051.701625612528,5.284626523114942,15.0,3.0079604138525755,0,0,8.806351769858832
1,0.8034466656623156,24103.399969869468,5.286452927854014,15.0,3.0149713086121404,0,0,8.806351769858832
2,0.8051694192666935,24155.082578000805,5.289322354585611,15.0,3.0259859804453577,0,0,8.806351769858832
3,0.8068912333299828,24206.736999899484,5.293233953036664,15.0,3.041001165467244,0,0,8.806351769858832
4,0.8086116931270214,24258.35079381064,5.2981865641161345,15.0,3.060012414354422,0,0,8.806351769858832
5,0.810330384333945,24309.91153001835,5.304178720258472,15.0,3.083014093663553,0,0,8.806351769858832
6,0.8120468931509615,24361.406794528844,5.311208645858493,15.0,3.1099993875006398,0,0,8.806351769858832
7,0.8137608064249674,24412.824192749023,5.3192742577975185,15.0,3.14096029954073,0,0,8.806351769858832
8,0.815471711771975,24464.15135315925,5.328373166060666,15.0,3.175887655397391,0,0,8.806351769858832
9,0.8171791976993099,24515.3759309793,5.338502674445045,15.0,3.214771105341291,0,0,8.806351769858832
10,0.8188828537275461,24566.48561182638,5.349659781358707,15.0,3.2575991273670386,0,0,8.806351769858832
11,0.8205822705121386,24617.468115364158,5.361841180710085,15.0,3.3043590306073995,0,0,8.806351769858832
12,0.8222770399647227,24668.31119894168,5.375043262887656,15.0,3.355036959093888,0,0,8.806351769858832
13,0.8239667553740375,24719.002661221126,5.389262115829544,15.0,3.409617895862569,0,0,8.806351769858832
14,0.8256510115264449,24769.530345793348,5.4044935261827565,15.0,3.468085667403926,0,0,8.806351769858832
15,0.8273294048260021,24819.882144780066,5.420732980551682,15.0,3.5304229484554153,0,0,8.806351769858832
16,0.8290015334140565,24870.046002421695,5.437975666835518,15.0,3.5966112671353114,0,0,8.806351769858832
17,0.8306669972883244,24920.009918649732,5.456216475654192,15.0,3.6666310104163298,0,0,8.806351769858832
18,0.8323253984214206,24969.761952642617,5.475450001862377,15.0,3.7404614299373846,0,0,8.806351769858832
19,0.8339763408788025,25019.290226364075,5.495670546151169,15.0,3.8180806481517826,0,0,8.806351769858832
20,0.8356194309360945,25068.582928082833,5.516872116736898,15.0,3.899465664810006,0,0,8.806351769858832
21,0.837254277195756,25117.62831587268,5.539048431136632,15.0,3.9845923637751843,0,0,8.806351769858832
22,0.8388804907030623,25166.414721091867,5.56219291802981,15.0,4.073435520169234,0,0,8.806351769858832
23,0.8404976850613588,25214.930551840764,5.586298719205469,15.0,4.165968807847522,0,0,8.806351769858832
24,0.8421054765465599,25263.164296396797,5.611358691594471,15.0,4.262164807199873,0,0,8.806351769858832
25,0.843703484220854,25311.10452662562,5.637365409386163,15.0,4.361995013275604,0,0,8.806351769858832
26,0.8452913300455838,25358.739901367513,5.664311166228788,15.0,4.4654298442301394,0,0,8.806351769858832
27,0.8468686389932676,25406.059169798027,5.692187977513059,15.0,4.572438650090763,0,0,8.806351769858832
28,0.8484350391587274,25453.051174761822,5.720987582738163,15.0,4.682989721838861,0,0,8.806351769858832
29,0.8499901618692931,25499.70485607879,5.750701447959521,15.0,4.7970503008059815,0,0,8.806351769858832
30,0.8515336417940478,25546.009253821434,5.7813207683175944,15.0,4.91458658838095,0,0,8.806351769858832
31,0.8530651170520832,25591.953511562497,5.81283647064694,15.0,5.035563756025119,0,0,8.806351769858832
32,0.8545842293197329,25637.526879591987,5.845239216164792,15.0,5.159945955592812,0,0,8.806351769858832
33,0.8560906239367514,25682.71871810254,5.878519403238348,15.0,5.287696329953912,0,0,8.806351769858832
34,0.8575839500114074,25727.518500342223,5.912667170229932,15.0,5.418777023915415,0,0,8.806351769858832
35,0.859063860524461,25771.91581573383,5.947672398419213,15.0,5.553149195438745,0,0,8.806351769858832
36,0.8605300124319926,25815.900372959775,5.983524715001606,15.0,5.690773027149495,0,0,8.806351769858832
37,0.8619820667670542,25859.462003011628,6.020213496161951,15.0,5.831607738136165,0,0,8.806351769858832
38,0.8634196887401131,25902.590662203394,6.05772787022258,15.0,5.975611596034422,0,0,8.806351769858832
39,0.8648425478382568,25945.2764351477,6.096056720864834,15.0,6.122741929393314,0,0,8.806351769858832
40,0.8662503179231308,25987.509537693924,6.135188690423062,15.0,6.272955140319735,0,0,8.806351769858832
41,0.8676426773275817,26029.280319827452,6.17511218325015,15.0,6.426206717397424,0,0,8.806351769858832
42,0.869019308950973,26070.57926852919,6.215815369153549,15.0,6.582451248876649,0,0,8.806351769858832
43,0.8703799003531486,26111.397010594457,6.257286186900831,15.0,6.7416424361307,0,0,8.806351769858832
