tick,basin_frac,basin_level_ml,dc_total_draw_ml,community_received_ml,farm_total_received_ml,community_complaints,active_cap,total_dc_capacity_ml
0,0.801678767742951,24050.36303228853,5.921829141815512,15.0,3.7093511191523594,0,0,9.868192258379272
1,0.8033573642737357,24100.72092821207,5.923875768338934,15.0,3.71799680152334,0,0,9.868192258379272
2,0.8050353391214364,24151.060173643094,5.927091180963677,15.0,3.731579854379847,0,0,9.868192258379272
3,0.8067122419993539,24201.367259980616,5.931474426893585,15.0,3.7500962527701693,0,0,9.868192258379272
4,0.808387622938436,24251.62868815308,5.9370242072782915,15.0,3.773540509885846,0,0,9.868192258379272
5,0.8100610324206142,24301.830972618427,5.943738877598094,15.0,3.801905678687529,0,0,9.868192258379272
6,0.8117320215120055,24351.960645360166,5.951616448151265,15.0,3.835183353963531,0,0,9.868192258379272
7,0.8134001419959406,24402.004259878217,5.960654584643634,15.0,3.873363674820478,0,0,9.868192258379272
8,0.8150649465057805,24451.948395173415,5.9708506088802995,15.0,3.9164353276052966,0,0,9.868192258379272
9,0.8167259886574811,24501.779659724434,5.982201499559236,15.0,3.9643855492577083,0,0,9.868192258379272
10,0.8183828231818663,24551.484695455987,5.994703893166557,15.0,4.017200131092187,0,0,9.868192258379272
11,0.82003500605657,24601.0501816971,6.008354084973218,15.0,4.074863423008298,0,0,9.868192258379272
12,0.8216820946376113,24650.46283912834,6.0231480301327895,15.0,4.137358338128179,0,0,9.868192258379272
13,0.8233236477905579,24699.709433716736,6.0390813448800404,15.0,4.204666357859723,0,0,9.868192258379272
14,0.8249592260212444,24748.77678063733,6.056149307829944,15.0,4.276767537384059,0,0,9.868192258379272
15,0.8265883916060037,24797.651748180113,6.074346861376719,15.0,4.353640511565622,0,0,9.868192258379272
16,0.8282107087213746,24846.32126164124,6.0936686131925155,15.0,4.435262501283111,0,0,9.868192258379272
17,0.8298257435732446,24894.772307197338,6.114108837825275,15.0,4.521609320179422,0,0,9.868192258379272
18,0.8314330645253932,24942.9919357618,6.1356614783952965,15.0,4.612655381828603,0,0,9.868192258379272
19,0.833032242227395,24990.96726682185,6.158320148390042,15.0,4.70837370731765,0,0,9.868192258379272
20,0.8346228497418452,25038.685492255358,6.182078133556574,15.0,4.808735933240948,0,0,9.868192258379272
21,0.8362044626708708,25086.133880126123,6.20692839389115,15.0,4.913712320104963,0,0,9.868192258379272
22,0.8377766592818882,25133.299778456643,6.232863565725317,15.0,5.023271761140695,0,0,9.868192258379272
23,0.839339020632572,25180.17061897716,6.25987596390794,15.0,5.137381791521277,0,0,9.868192258379272
24,0.8408911306949975,25226.733920849925,6.287957584082456,15.0,5.256008597982005,0,0,9.868192258379272
25,0.842432576478917,25272.97729436751,6.317100105058761,15.0,5.379117028839957,0,0,9.868192258379272
26,0.8439629481541392,25318.888444624175,6.347294891278937,15.0,5.506670604410166,0,0,9.868192258379272
27,0.84548183917197,25364.4551751591,6.378532995376175,15.0,5.638631527815361,0,0,9.868192258379272
28,0.846988846385682,25409.66539157046,6.410805160826057,15.0,5.774960696185992,0,0,9.868192258379272
29,0.8484835701699753,25454.50710509926,6.444101824689467,15.0,5.915617712247238,0,0,9.868192258379272
30,0.8499656145393953,25498.96843618186,6.478413120446305,15.0,6.060560896289617,0,0,9.868192258379272
31,0.8514345872656719,25543.037617970156,6.513728880919137,15.0,6.209747298519568,0,0,9.868192258379272
32,0.8528900999939444,25586.70299981833,6.550038641285957,15.0,6.3631327117864025,0,0,9.868192258379272
33,0.8543317683578404,25629.953050735214,6.5873316421811445,15.0,6.520671684681842,0,0,9.868192258379272
34,0.8557592120933716,25672.77636280115,6.625596832883683,15.0,6.68231753500825,0,0,9.868192258379272
35,0.8571720551516137,25715.16165454841,6.664822874591735,15.0,6.848022363611564,0,0,9.868192258379272
36,0.8585699258101382,25757.097774304148,6.7049981437825785,15.0,7.017737068574876,0,0,9.868192258379272
37,0.8599524567831625,25798.573703494872,6.746110735656895,15.0,7.191411359768357,0,0,9.868192258379272
38,0.8613192853303826,25839.57855991148,6.788148467666435,15.0,7.368993773751329,0,0,9.868192258379272
39,0.8626700533644632,25880.101600933896,6.83109888312395,15.0,7.550431689021982,0,0,9.868192258379272
40,0.8640044075571452,25920.13222671436,6.874949254894397,15.0,7.735671341610276,0,0,9.868192258379272
41,0.8653219994439454,25959.65998331836,6.919686589166252,15.0,7.924657841009351,0,0,9.868192258379272
42,0.8666224855274127,25998.67456582238,6.965297629301858,15.0,8.117335186440767,0,0,9.868192258379272
43,0.8679055273789155,26037.165821367464,7.011768859765657,15.0,8.313646283448758,0,0,9.868192258379272
44,0.8691707917389244,26075.123752167732,7.059086510129132,15.0,8.51353296081854,0,0,9.868192258379272
45,0.8704179506157643,26112.53851847293,7.1072365591512785,15.0,8.716935987813697,0,0,9.868192258379272
46,0.8716466813828057,26149.40044148417,7.156204738933413,15.0,8.923795091727545,0,0,9.868192258379272
47,0.8728566668740652,26185.700006221956,7.205976539147042,15.0,9.134048975743191,0,0,9.868192258379272
48,0.87404759547819,26221.4278643457,7.256537211333601,15.0,9.347635337097168,0,0,9.868192258379272
49,0.8752191612307937,26256.57483692381,7.307871773274733,15.0,9.564490885541025,0,0,9.868192258379272
50,0.8763710639051207,26291.13191715362,7.359965013431841,15.0,9.784551362095634,0,0,9.868192258379272
51,0.87750300910101,26325.0902730303,7.412801495453605,15.0,10.007751558092501,0,0,9.868192258379272
52,0.8786147083321322,26358.441249963966,7.466365562750097,15.0,10.234025334496497,0,0,9.868192258379272
53,0.8797058791114741,26391.176373344224,7.520641343132168,15.0,10.463305641504279,0,0,9.868192258379272
54,0.880776245035046,26423.287351051382,7.575612753514727,15.0,10.695524538412617,0,0,9.868192258379272
55,0.8818255358637858,26454.766075913572,7.631263504682495,15.0,10.930613213750654,0,0,9.868192258379272
56,0.8828534876036366,26485.604628109097,7.6875771061168585,15.0,11.168502005670263,0,0,9.868192258379272
57,0.8838598425837744,26515.795277513233,7.744536870882367,15.0,11.409120422588332,0,0,9.868192258379272
58,0.8848443495329614,26545.33048598884,7.802125920571429,15.0,11.652397164074962,0,0,9.868192258379272
59,0.8858067636540023,26574.20290962007,7.860327190305746,15.0,11.89826014198131,0,0,9.868192258379272
60,0.8867468466962841,26602.405400888525,7.91912343379301,15.0,12.146636501800863,0,0,9.868192258379272
61,0.8876643670263743,26629.931010791228,7.97849722843735,15.0,12.3974526442578,0,0,9.868192258379272
62,0.8885590996966585,26656.772990899753,8.038430980502019,15.0,12.650634247116065,0,0,9.868192258379272
63,0.8894308265119982,26682.924795359948,8.098906930322809,15.0,12.906106287202618,0,0,9.868192258379272
64,0.8902793360943863,26708.380082831587,8.159907157570604,15.0,13.163793062638447,0,0,9.868192258379272
65,0.8911044239455822,26733.132718367466,8.221413586561582,15.0,13.42361821527065,0,0,9.868192258379272
66,0.8919058925077105,26757.176775231314,8.283407991613414,15.0,13.685504753299021,0,0,9.868192258379272
67,0.8926835512218005,26780.506536654015,8.345872002445935,15.0,13.949375074090362,0,0,9.868192258379272
68,0.8934372165842535,26803.116497527604,8.40878710962465,15.0,14.21515098717384,0,0,9.868192258379272
69,0.8941667122012186,26825.00136603656,8.472134670045483,15.0,14.48275373741049,0,0,9.868192258379272
70,0.8948718688408623,26846.15606522587,8.53589591245913,15.0,14.752104028330082,0,0,9.868192258379272
71,0.8955525244835152,26866.575734505455,8.600051943033385,15.0,15.023122045628355,0,0,9.868192258379272
