tick,basin_frac,basin_level_ml,dc_total_draw_ml,community_received_ml,farm_total_received_ml,community_complaints,active_cap,total_dc_capacity_ml
0,0.8017508437516703,24052.525312550108,5.509592468924379,15.0,1.9593075304648642,0,0,9.181237156058112
1,0.8035016570058076,24105.049710174226,5.511496623504005,15.0,1.9638742457828093,0,0,9.181237156058112
2,0.8052520696507124,24157.562089521372,5.514488201402913,15.0,1.971048917819394,0,0,9.181237156058112
3,0.8070017116933947,24210.05135080184,5.518566316152009,15.0,1.9808294205644499,0,0,9.181237156058112
4,0.8087502133692102,24262.506401076305,5.523729759317881,15.0,1.9932128558439326,0,0,9.181237156058112
5,0.81049720525143,24314.9161575429,5.529977000860881,15.0,2.008195554178714,0,0,9.181237156058112
6,0.8122423183607098,24367.269550821293,5.537306189588515,15.0,2.025773075871925,0,0,9.181237156058112
7,0.813985184274426,24419.55552823278,5.545715153703983,15.0,2.045940212324533,0,0,9.181237156058112
8,0.815725435235848,24471.763057075437,5.55520140144974,15.0,2.0686909875787634,0,0,9.181237156058112
9,0.8174627042631113,24523.88112789334,5.56576212184585,15.0,2.094018660088908,0,0,9.181237156058112
10,0.8191966252579637,24575.89875773891,5.577394185522937,15.0,2.121915724718986,0,0,9.181237156058112
11,0.8209268331142463,24627.804993427388,5.590094145649497,15.0,2.1523739149666783,0,0,9.181237156058112
12,0.8226529638260841,24679.588914782522,5.6038582389532525,15.0,2.185384205412875,0,0,9.181237156058112
13,0.8243746545957475,24731.239637872426,5.618682386836308,15.0,2.2209368143960946,0,0,9.181237156058112
14,0.8260915439411579,24782.74631823474,5.634562196583713,15.0,2.259021206911007,0,0,9.181237156058112
15,0.8278032718030023,24834.09815409007,5.651492962665123,15.0,2.299626097730183,0,0,9.181237156058112
16,0.8295094796514265,24885.284389542794,5.669469668129156,15.0,2.3427394547481475,0,0,9.181237156058112
17,0.8312098105922755,24936.294317768265,5.6884869860900125,15.0,2.388348502546753,0,0,9.181237156058112
18,0.8329039094728486,24987.11728418546,5.70853928130595,15.0,2.4364397261808124,0,0,9.181237156058112
19,0.8345914229871396,25037.742689614188,5.729620611849137,15.0,2.486998875182871,0,0,9.181237156058112
20,0.836271999780528,25088.15999341584,5.751724730866359,15.0,2.5400109677859217,0,0,9.181237156058112
21,0.8379452905538936,25138.358716616807,5.774845088430105,15.0,2.595460295362832,0,0,9.181237156058112
22,0.839610948167121,25188.32844501363,5.79897483347945,15.0,2.653330427081148,0,0,9.181237156058112
23,0.8412686277419652,25238.058832258957,5.824106815850177,15.0,2.7136042147719017,0,0,9.181237156058112
24,0.842917986764246,25287.53960292738,5.850233588393512,15.0,2.776263798010982,0,0,9.181237156058112
25,0.8445586851853423,25336.760555560268,5.877347409182893,15.0,2.8412906094115753,0,0,9.181237156058112
26,0.8461903855229563,25385.71156568869,5.9054402438080515,15.0,2.9086653801260653,0,0,9.181237156058112
27,0.8478127529611165,25434.382588833494,5.934503767755798,15.0,2.9783681455558257,0,0,9.181237156058112
28,0.8494254554493907,25482.76366348172,5.964529368876745,15.0,3.0503782512671527,0,0,9.181237156058112
29,0.8510281638012802,25530.844914038407,5.9955081499372715,15.0,3.124674359111614,0,0,9.181237156058112
30,0.8526205517917647,25578.61655375294,6.027430931255976,15.0,3.201234453549016,0,0,9.181237156058112
31,0.8542022962539694,25626.06888761908,6.060288253423802,15.0,3.2800358481710754,0,0,9.181237156058112
32,0.8557730771749266,25673.192315247798,6.094070380107071,15.0,3.3610551924238914,0,0,9.181237156058112
33,0.8573325777904027,25719.977333712082,6.128767300932571,15.0,3.444268478527223,0,0,9.181237156058112
34,0.8588804846787623,25766.414540362868,6.1643687344538405,15.0,3.529651048588506,0,0,9.181237156058112
35,0.860416487853841,25812.49463561523,6.2008641311977835,15.0,3.617177601909523,0,0,9.181237156058112
36,0.8619402808568017,25858.20842570405,6.238242676790711,15.0,3.706822202483552,0,0,9.181237156058112
37,0.8634515608469452,25903.546825408357,6.276493295162868,15.0,3.7985582866807506,0,0,9.181237156058112
38,0.8649500286914477,25948.50086074343,6.315604651830515,15.0,3.8923586711195455,0,0,9.181237156058112
39,0.8664353890540005,25993.061671620017,6.3555651572545795,15.0,3.988195560721648,0,0,9.181237156058112
40,0.8679073504823253,26037.22051446976,6.396362970274886,15.0,4.08604055694834,0,0,9.181237156058112
41,0.8693656254945367,26080.9687648361,6.437986001618947,15.0,4.185864666215574,0,0,9.181237156058112
42,0.8708099306643298,26124.297919929893,6.480421917484277,15.0,4.2876383084853895,0,0,9.181237156058112
43,0.8722399867049656,26167.19960114897,6.523658143193163,15.0,4.391331326031128,0,0,9.181237156058112
44,0.8736555185520296,26209.66555656089,6.567681866918814,15.0,4.496912992373815,0,0,9.181237156058112
45,0.8750562554449395,26251.687663348184,6.61248004348178,15.0,4.60435202138707,0,0,9.181237156058112
46,0.8764419310071766,26293.2579302153,6.658039398215521,15.0,4.713616576567878,0,0,9.181237156058112
47,0.8778122833252202,26334.368499756605,6.704346430899978,15.0,4.8246742804704095,0,0,9.181237156058112
48,0.8791670550261573,26375.01165078472,6.75138741976198,15.0,4.937492224300183,0,0,9.181237156058112
49,0.8805059933539479,26415.179800618436,6.799148425541299,15.0,5.052036977665624,0,0,9.181237156058112
50,0.8818288502443223,26454.86550732967,6.847615295621154,15.0,5.168274598484238,0,0,9.181237156058112
51,0.8831353823982878,26494.061471948633,6.896773668221941,15.0,5.2861706430403625,0,0,9.181237156058112
52,0.8844253513542233,26532.7605406267,6.946608976656935,15.0,5.405690176191589,0,0,9.181237156058112
53,0.885698523558541,26570.955706756227,6.99710645364871,15.0,5.526797781720801,0,0,9.181237156058112
54,0.8869546704348925,26608.640113046775,7.048251135705012,15.0,5.649457572830768,0,0,9.181237156058112
55,0.8881935684519022,26645.807053557066,7.100027867552753,15.0,5.773633202778164,0,0,9.181237156058112
56,0.8894149991894036,26682.449975682106,7.1524213066288524,15.0,5.89928787564391,0,0,9.181237156058112
57,0.8906187494031617,26718.56248209485,7.20541592762657,15.0,6.026384357236584,0,0,9.181237156058112
58,0.8918046110880627,26754.138332641884,7.258996027095986,15.0,6.154884986125722,0,0,9.181237156058112
59,0.89297238153975,26789.1714461925,7.313145728097275,15.0,6.2847516848017175,0,0,9.181237156058112
60,0.8941218634146895,26823.655902440685,7.367848984905384,15.0,6.415945970958997,0,0,9.181237156058112
61,0.8952528647886473,26857.58594365942,7.423089587764728,15.0,6.548428968899167,0,0,9.181237156058112
62,0.8963651992135607,26890.95597640682,7.478851167692488,15.0,6.682161421050722,0,0,9.181237156058112
63,0.897458685772787,26923.76057318361,7.535117201329101,15.0,6.817103699601907,0,0,9.181237156058112
64,0.8985331491347126,26955.994474041378,7.591871015834478,15.0,6.953215818243293,0,0,9.181237156058112
65,0.899588419604708,26987.65258814124,7.6490957938285336,15.0,7.090457444016588,0,0,9.181237156058112
66,0.900624333175412,27018.72999526236,7.706774578374537,15.0,7.228787909266158,0,0,9.181237156058112
67,0.9016407315753302,27049.221947259906,7.764890278003816,15.0,7.368166223689732,0,0,9.181237156058112
68,0.9026374623157344,27079.12386947203,7.823425671780332,15.0,7.508551086484719,0,0,9.181237156058112
69,0.9036143787358484,27108.43136207545,7.882363414403611,15.0,7.649900898586516,0,0,9.181237156058112
70,0.9045713400463069,27137.140201389208,7.941686041348534,15.0,7.792173774995222,0,0,9.181237156058112
71,0.9055082113708742,27165.246341126225,8.00137597404045,15.0,7.935327557187053,0,0,9.181237156058112
72,0.9064248637864107,27192.745913592324,8.061415525064087,15.0,8.079319825606836,0,0,9.181237156058112
73,0.9073211743610764,27219.635230832293,8.121786903404717,15.0,8.22410791223783,0,0,9.181237156058112
74,0.9081970261907575,27245.910785722725,8.182472219720017,15.0,8.369648913245186,0,0,9.181237156058112
75,0.9090523084337078,27271.569253011232,8.243453491641068,15.0,8.515899701689271,0,0,9.181237156058112
76,0.9098869163433936,27296.60749030181,8.304712649100914,15.0,8.662816940305119,0,0,9.181237156058112
77,0.9107007512995325,27321.022538985977,8.366231539689121,15.0,8.810357094344193,0,0,9.181237156058112
78,0.9114937208373165,27344.811625119495,8.427991934030718,15.0,8.958476444474677,0,0,9.181237156058112
79,0.9122657386748112,27367.972160244335,8.489975531187966,15.0,9.107131099736446,0,0,9.181237156058112
80,0.9130167247385232,27390.5017421557,8.552163964083311,15.0,9.256277010546917,0,0,9.181237156058112
81,0.913746605187128,27412.398155613842,8.61453880494195,15.0,9.405869981753888,0,0,9.181237156058112
82,0.9144553124333499,27433.659373000497,8.677081570752375,15.0,9.555865685731506,0,0,9.181237156058112
83,0.9151427851639902,27454.283554919704,8.739773728743296,15.0,9.706219675515511,0,0,9.181237156058112
84,0.9158089683580951,27474.269050742852,8.802596701875292,15.0,9.856887397973825,0,0,9.181237156058112
85,0.9164538133032606,27493.614399097816,8.865531874345592,15.0,10.00782420700861,0,0,9.181237156058112
86,0.9170772776100656,27512.318328301968,8.92856059710434,15.0,10.15898537678586,0,0,9.181237156058112
87,0.9176793252246342,27530.37975673903,8.991664193380714,15.0,10.310326114988651,0,0,9.181237156058112
88,0.9182599264393186,27547.797793179558,9.054823964217249,15.0,10.461801576090052,0,0,9.181237156058112
89,0.9188190579015018,27564.57173704505,9.118021194010748,15.0,10.613366874641827,0,0,9.181237156058112
90,0.9193567026205178,27580.701078615533,9.181237156058112,15.0,10.764977098574969,0,0,9.181237156058112
91,0.9198728499726867,27596.1854991806,9.244453118105476,15.0,10.916587322508112,0,0,9.181237156058112
92,0.9203674957044619,27611.024871133857,9.307650347898974,15.0,11.068152621059888,0,0,9.181237156058112
93,0.9208406419336914,27625.219258010744,9.370810118735509,15.0,11.219628082161286,0,0,9.181237156058112
94,0.9212922971489896,27638.76891446969,9.433913715011881,15.0,11.370968820364078,0,0,9.181237156058112
95,0.921722476207222,27651.67428621666,9.496942437770631,15.0,11.522129990141329,0,0,9.181237156058112
96,0.9221312003291032,27663.936009873098,9.559877610240932,15.0,11.673066799176112,0,0,9.181237156058112
97,0.9225184970929085,27675.554912787255,9.622700583372927,15.0,11.823734521634426,0,0,9.181237156058112
98,0.9228844004263014,27686.53201278904,9.685392741363847,15.0,11.974088511418433,0,0,9.181237156058112
99,0.923228950596281,27696.86851788843,9.747935507174274,15.0,12.12408421539605,0,0,9.181237156058112
100,0.9235521941972492,27706.565825917478,9.810310348032912,15.0,12.27367718660302,0,0,9.181237156058112
101,0.9238541841372048,27715.62552411614,9.872498780928257,15.0,12.422823097413492,0,0,9.181237156058112
102,0.9241349796220638,27724.049388661915,9.934482378085505,15.0,12.571477752675264,0,0,9.181237156058112
103,0.9243946461381181,27731.839384143543,9.996242772427104,15.0,12.719597102805745,0,0,9.181237156058112
104,0.9246332554326281,27738.997662978843,10.05776166301531,15.0,12.86713725684482,0,0,9.181237156058112
105,0.9248508854925639,27745.526564776916,10.119020820475155,15.0,13.014054495460668,0,0,9.181237156058112
106,0.925047620521495,27751.42861564485,10.180002092396206,15.0,13.160305283904751,0,0,9.181237156058112
107,0.92522355091464,27756.7065274392,10.240687408711507,15.0,13.305846284912107,0,0,9.181237156058112
108,0.9253787732320802,27761.363196962404,10.301058787052138,15.0,13.450634371543101,0,0,9.181237156058112
109,0.9255133901701461,27765.401705104385,10.361098338075774,15.0,13.594626639962886,0,0,9.181237156058112
110,0.9256275105309875,27768.825315929626,10.420788270767689,15.0,13.737780422154717,0,0,9.181237156058112
111,0.9257212491903317,27771.63747570995,10.480110897712613,15.0,13.880053298563421,0,0,9.181237156058112
112,0.9257947270634446,27773.841811903338,10.539048640335892,15.0,14.02140311066522,0,0,9.181237156058112
113,0.9258480710693,27775.442132079,10.597584034112407,15.0,14.161787973460207,0,0,9.181237156058112
114,0.925881414092971,27776.44242278913,10.655699733741686,15.0,14.301166287883781,0,0,9.181237156058112
115,0.9258948949462535,27776.846848387606,10.71337851828769,15.0,14.439496753133351,0,0,9.181237156058112
116,0.9258886583265336,27776.659749796007,10.770603296281745,15.0,14.576738378906644,0,0,9.181237156058112
117,0.9258628547739094,27775.885643217283,10.827357110787121,15.0,14.71285049754803,0,0,9.181237156058112
118,0.925817640626584,27774.52921879752,10.883623144423735,15.0,14.847792776099217,0,0,9.181237156058112
119,0.9257531779745386,27772.59533923616,10.939384724351497,15.0,14.98152522825077,0,0,9.181237156058112
120,0.9256696346115015,27770.089038345046,10.994625327210839,15.0,15.11400822619094,0,0,9.181237156058112
121,0.9255671839852277,27767.015519556833,11.049328584018948,15.0,15.24520251234822,0,0,9.181237156058112
122,0.9254460051461023,27763.38015438307,11.103478285020238,15.0,15.375069211024215,0,0,9.181237156058112
123,0.9253062826940841,27759.188480822522,11.157058384489652,15.0,15.503569839913354,0,0,9.181237156058112
124,0.9251482067240044,27754.446201720133,11.21005300548737,15.0,15.630666321506027,0,0,9.181237156058112
125,0.9249719727692384,27749.15918307715,11.26244644456347,15.0,15.756320994371773,0,0,9.181237156058112
126,0.9247777817437635,27743.333452312905,11.314223176411211,15.0,15.88049662431917,0,0,9.181237156058112
127,0.9245658398826251,27736.975196478754,11.365367858467513,15.0,16.00315641542914,0,0,9.181237156058112
128,0.9243363586808243,27730.09076042473,11.415865335459289,15.0,16.12426402095835,0,0,9.181237156058112
129,0.9240895548306471,27722.686644919413,11.465700643894282,15.0,16.243783554109573,0,0,9.181237156058112
130,0.9238256501574543,27714.76950472363,11.51485901649507,15.0,16.3616795986657,0,0,9.181237156058112
131,0.9235448715539496,27706.34614661849,11.563325886574924,15.0,16.47791721948431,0,0,9.181237156058112
132,0.9232474509129464,27697.42352738839,11.611086892354244,15.0,16.592461972849755,0,0,9.181237156058112
133,0.9229336250586526,27688.00875175958,11.658127881216245,15.0,16.70527991667953,0,0,9.181237156058112
134,0.9226036356764956,27678.109070294868,11.704434913900702,15.0,16.81633762058206,0,0,9.181237156058112
135,0.9222577292415044,27667.731877245133,11.749994268634445,15.0,16.92560217576287,0,0,9.181237156058112
136,0.9218961569452745,27656.884708358233,11.794792445197409,15.0,17.03304120477612,0,0,9.181237156058112
137,0.9215191746215339,27645.575238646015,11.83881616892306,15.0,17.13862287111881,0,0,9.181237156058112
138,0.9211270426703346,27633.81128011004,11.882052394631947,15.0,17.24231588866455,0,0,9.181237156058112
